,n_ap,first_ap_time,first_ap_amp,first_ap_width
1343,1,6,52.18706632002225,16.687214264360506
1344,1,7,46.30640300587339,5.896013071272703
1345,1,6,42.973667613639385,11.014898391557022
1346,1,6,53.03182647040229,14.831264228019283
1347,1,7,55.312464399492285,12.657883677873441
1348,2,7,41.65750444725788,3.5853022780613104
1349,1,7,45.08022630744176,14.243612556606926
1350,1,9,51.77866208116453,154.9549027114875
1351,1,7,41.83125699205644,7.107190079472441
1352,1,7,39.88970011456368,6.661916419379591
1353,2,7,54.092140502296324,174.46702308511257
1354,1,7,45.943163395548446,13.47130180807967
1355,2,7,40.85347794663886,4.01845560261049
1356,1,7,48.88896180271387,9.032085162070201
1357,1,7,35.64695696903833,8.92220585071454
1358,1,7,50.4007999994899,4.884670199235495
1359,1,7,49.02503562714446,9.203092221361285
1360,2,7,46.2726420967271,4.665406132334796
1361,1,6,53.702771572108574,5.860235553387862
1362,1,6,51.91401547386561,14.573942021186799
1363,3,8,31.917782141405635,5.970076534757687
1364,1,8,47.94766077308623,8.179397606230921
1365,1,7,45.61456098133829,5.505997328986467
1366,1,7,37.380725292931054,7.276234967408362
1367,2,7,42.15599917188119,2.4776435009122597
1368,1,7,50.58953785530974,18.446022970805643
1369,1,6,42.65286945158939,10.567085122163554
1370,1,6,48.8816072034837,11.275608033875542
1371,1,7,43.07413104803491,7.678057537582779
1372,1,6,48.715780594310544,8.418051537750216
1373,1,6,44.82790762008271,8.346698921539534
1374,1,7,54.19591624588673,6.15886643829786
1375,1,9,42.65898718218377,14.344651801504458
1376,1,7,55.36931285316216,24.564769738149828
1377,1,7,48.46388980693374,8.54615581498932
1378,2,7,54.26837361125555,25.16049229806852
1379,1,7,56.49599672513589,27.67860083291342
1380,1,7,48.126032608422925,110.1912076284513
1381,1,6,60.30831598150733,8.125047324965777
1382,1,7,41.58626263544218,12.831287858783236
1383,1,8,42.760892086738075,11.761154542410353
1384,2,6,63.71150698717773,3.2098273366924204
1385,1,6,60.32785782851457,19.18387026818577
1386,2,6,57.445638353229725,70.24540275246852
1387,1,6,48.34267779967456,83.53393218374936
1388,1,6,61.3231744776521,9.016518308205352
1389,2,7,42.993537741494386,9.480287921583948
1390,1,7,40.20816990782527,7.021657797618787
1391,1,6,45.67307084117782,7.080554965461173
1392,3,8,55.165022375136004,48.76600866862353
1393,1,7,37.002053664438755,11.925961906372674
1394,1,7,41.209124792924115,3.816871749208759
1395,1,7,47.67558909441679,39.77594478241746
1396,1,8,44.75733009264413,148.74264701248154
1397,1,8,42.32511045945449,4.632501620879371
1398,1,7,45.43772915158719,5.033924241046695
1399,2,7,39.406892451187545,26.83527750193415
1400,2,7,51.76108966549253,6.584692916766035
1401,1,7,47.1118746167844,8.620405026806164
1402,3,5,48.50943537334339,11.708406537963132
1403,1,6,58.20103316622517,109.95886827501491
1404,1,8,47.68756089809497,47.78331009434941
1405,2,7,47.52558031834114,11.946292132031418
1406,1,6,66.11590996371493,90.19365560767139
1407,1,8,36.39714452789502,62.09727555853389
1408,1,7,40.385550013667896,18.553499345284482
1409,1,6,62.27521460310739,18.076877546187134
1410,1,6,41.523970198256706,8.845974486942325
1411,1,6,47.58751948114653,34.933288855226394
1412,1,6,53.86280155256291,5.690102925203696
1413,1,7,39.99738821985695,8.669648496298699
1414,1,6,62.235522583007146,17.34342643553242
1415,1,5,62.86250811616638,6.866284815058627
1416,1,7,46.681047331657346,12.613269270213802
1417,1,6,52.181854551658276,9.813119843630783
1418,1,7,47.18087203115621,15.89220341467163
1419,1,7,46.09402352278747,9.413359811121916
1420,1,6,54.570109738800774,8.827279113895573
1421,1,8,43.69284907772434,15.915162777528774
1422,2,7,40.50053144582718,9.905496067398635
1423,1,7,63.21092254376594,19.51658863170146
1424,1,8,40.491351206883024,32.477265660777306
1425,1,8,40.353385624353784,13.217380477483843
1426,2,6,58.440726859057996,165.59188688753716
1427,1,7,51.17932339176132,32.8918253002215
1428,1,7,46.646973420858714,5.818640314330041
1429,1,6,53.756611546796464,4.691510744019878
1430,1,7,47.058883181424896,17.789278046157094
1431,1,7,55.73447835836898,28.3187943451464
1432,2,7,51.4450597059714,18.870883056897124
1433,1,6,53.88902543420802,11.359571376179733
1434,2,7,42.793812707813245,5.818847164096972
1435,1,7,61.09419319068486,34.06840595429403
1436,1,7,41.30993717718946,22.607309699228598
1437,2,7,52.05049860520528,4.164794595331173
1438,1,7,50.015640051198815,13.86448725296686
1439,1,9,34.657089743556426,14.940028430009894
1440,2,6,51.76260399267487,3.215333045843442
1441,2,6,60.220856785525655,3.3629728143408064
1442,1,7,47.991192471238314,13.584005328749292
1443,2,6,42.778496187742405,4.5383082972395545
1444,2,6,45.603142266422346,7.72935328543425
1445,1,7,48.48322463244371,16.90019517917559
1446,1,7,39.025896146003646,22.509816580619052
1447,2,8,32.88764750435511,11.25859861322847
1448,1,7,40.71627506425954,10.33822025617835
1449,2,7,42.342060937399715,28.71034885706116
1450,1,6,60.170925366117714,6.056425614409506
1451,1,8,39.21321759122835,11.497501641302176
1452,1,6,40.366281464210985,6.371993193284384
1453,1,7,50.74186578158481,24.512592442179333
1454,1,6,45.897817300246885,84.55493778347696
1455,1,6,52.669630510183715,108.53462252353506
1456,1,7,47.957096617355916,46.85683292532352
1457,1,6,56.18455764765128,10.175480986770703
1458,1,6,55.74929621869813,30.684287189699063
1459,2,6,62.75190684259782,168.99801246059
1460,1,7,53.8932276773767,26.409146968269454
1461,1,7,50.673623361153524,10.677807088583265
1462,1,7,53.31797678318282,14.311689510058573
1463,1,7,54.224419302272594,15.833779898493122
1464,1,6,49.03051156489648,11.898704344842692
1465,1,6,41.93327452600319,10.006235162373146
1466,1,7,51.325224191503885,14.327028832154387
1467,1,7,46.59773634150834,37.981554383707866
1468,1,7,41.3033729285557,5.979600854939517
1469,1,7,50.587813707096615,15.36443263998946
1470,1,7,47.69148371939286,67.9664136052856
1471,1,6,59.91592313407595,66.02937959470987
1472,1,7,48.30215754757554,12.292533035868948
1473,2,7,44.45905991826316,9.703012624035848
1474,2,7,56.091877316506775,5.313812246119972
1475,2,7,55.921380750094606,8.9526441103584
1476,1,7,54.07420594770792,17.46496584950742
1477,2,5,47.57273551723082,6.994318150610427
1478,3,6,45.96891892329556,6.502052714476714
1479,1,7,33.01654543422036,7.80614297383266
1480,2,8,52.852055477861356,4.396258200042627
1481,1,6,58.00400624880286,9.924106359994155
1482,1,8,34.204323454073126,28.211964859867763
1483,1,6,44.491571005035354,4.94198303801418
1484,1,7,38.94065787773857,7.125677292578335
1485,2,7,51.0608654490267,146.40630131173413
1486,1,7,42.27627883773301,12.966620554883338
1487,1,6,55.29651046297649,16.757870826586462
1488,1,7,59.12415604270134,26.41325683159122
1489,2,6,35.73808955049844,6.644511240681598
1490,3,6,47.70493197996078,41.01039937654937
1491,1,8,43.90500295484016,151.39027164156664
1492,3,6,37.660427387732476,10.352244236915455
1493,1,8,44.35561635696415,5.502577332563158
1494,1,7,48.15706096842803,14.644679329317515
1495,1,7,46.17511926722416,7.999913094207138
1496,2,7,51.26137542158992,8.075478569208197
1497,1,6,46.1122258702991,43.512784731881716
1498,2,7,51.70117708668556,4.053552052630093
1499,1,6,46.957210063619186,10.233301742089324
1500,2,6,55.570822973457176,5.243160619866592
1501,1,6,53.954163843040355,7.452767954260073
1502,1,7,56.80590736868077,18.572277900605336
1503,2,6,45.68687589656498,2.959234478793901
1504,2,8,35.34808891525202,5.458136094822804
1505,1,7,50.984708380879596,7.5350361219895
1506,2,8,46.00327495724333,24.757323995500453
1507,1,7,54.78564656637035,20.56132880263049
1508,1,7,61.46070053103967,34.338565400123024
1509,1,7,36.48359665639518,23.73744669463819
1510,1,5,54.88467262644208,5.601553237136519
1511,1,6,46.88557576171814,19.916964094431506
1512,1,7,39.22123279220583,10.029775372436792
1513,1,7,45.42874388296821,20.913055299632187
1514,2,6,61.227622061942384,4.3171032829853875
1515,1,7,49.86131929829681,40.932382788952104
1516,1,7,58.18612776164545,18.273767695842515
1517,2,7,44.10607989583464,8.311136700578137
1518,1,7,53.84420624431721,28.69353661757169
1519,2,7,49.03015058672185,9.405253408823997
1520,1,7,45.32644509074064,17.984369145773694
1521,1,7,38.771676340761324,8.713689126415389
1522,1,7,51.13126782318643,105.58622478843358
1523,2,6,55.01659581053887,5.9225181792798365
1524,1,6,42.88413161338063,10.85347010029749
1525,1,8,52.51946622108264,33.12363694803348
1526,1,6,60.0811131775743,8.651687545986125
1527,1,6,60.33388514681987,8.716703913052303
1528,1,6,53.03952613242068,7.824345204066278
1529,1,6,65.02878590795787,18.460803045319295
1530,1,7,57.288191985521294,51.03763235632576
1531,1,7,45.31500125240242,8.193344712691756
1532,1,6,58.0276607110034,6.1015549272190714
1533,1,7,45.73590906305061,7.258585388828547
1534,1,6,50.92337376882335,17.386239845520507
1535,1,6,60.379553057152435,10.459030167358831
1536,1,6,56.113470519054786,14.647290923603617
1537,1,7,44.56670186681536,4.470932402232565
1538,1,8,35.56338530165667,11.986317452919348
1539,2,7,44.34100086242896,150.47360333579894
1540,1,7,38.08124463338435,10.559363526539205
1541,1,6,53.27374136578217,12.2623783126554
1542,1,7,56.96248638748332,11.716782704405272
1543,1,7,41.344597191483224,20.81699428004439
1544,2,6,60.696664238682644,6.221408429724307
1545,1,7,54.10618388140124,36.406590173507155
1546,1,7,40.75910106729919,8.660198072159076
1547,1,6,53.92405403745586,6.923243956184171
1548,1,6,53.83625676032982,6.74823624034027
1549,2,6,46.57271147382229,2.608439818523082
1550,1,7,43.113522085291244,10.183893025055397
1551,3,7,46.581729570234955,18.752658080194827
1552,1,6,60.03419240124689,5.0101465280544275
1553,1,7,46.225812474833,11.40776803836103
1554,1,6,56.02442977927766,27.6311613960471
1555,2,6,54.17424690859607,13.440621570447474
1556,1,7,59.772391453855455,23.457862666564008
1557,2,7,46.48412608312756,3.5879515844432515
1558,1,8,37.61176636705793,22.538716469886815
1559,1,6,48.95468084845084,8.236403234420045
1560,1,8,37.72136208013278,36.86877632245388
1561,1,7,57.08274072765553,24.049244473129235
1562,1,6,49.54861129587498,7.5371408086589655
1563,1,7,41.21877189952244,8.559132359784968
1564,1,7,51.953141626002534,5.628233614421064
1565,1,6,54.7742772508347,5.075906901120715
1566,1,7,40.97059466338256,7.626133495503797
1567,1,6,55.72494976367129,18.71603542769728
1568,3,6,60.65660585706513,14.52046156016727
1569,3,6,45.27838007216131,6.405825504868096
1570,2,6,48.4730285826563,4.47566296441463
1571,2,7,46.74135934977493,30.76675783543048
1572,1,7,51.9127652449045,8.700849001752598
1573,1,6,49.12061961329577,17.271298435573918
1574,1,6,39.443794057517096,2.7486797480507246
1575,2,7,57.76582356607846,10.39031638323089
1576,1,7,46.3428704227585,4.661442356417406
1577,1,8,46.821206209361755,35.089251588656225
1578,1,7,46.37622543588915,53.959668170106426
1579,1,7,45.646856690134584,12.802408121056741
1580,1,9,42.77452674608251,38.35104310333714
1581,1,7,56.53612344289989,19.366618916932065
1582,1,7,45.90817466885658,9.210743058896806
1583,1,6,65.81694391596234,5.8526907116396245
1584,2,6,54.29456439971956,2.838866892568631
1585,1,8,42.90302272691215,13.428216028011818
1586,1,8,34.63439086255332,13.601284772665364
1587,1,7,50.25233424080125,37.1370663788063
1588,1,6,50.059266229129705,6.868230207887956
1589,2,7,40.57648938805528,12.582759884563467
1590,2,6,54.25348241912995,15.485656387272968
1591,2,5,58.674793966517036,1.9098754917259857
1592,1,7,49.638332159469954,27.860000193302998
1593,2,7,46.65647342353161,3.1574552296507328
1594,2,7,56.55929056634941,31.055829686692757
1595,2,7,49.41359540172511,11.271649335725481
1596,1,7,37.482601410518825,9.41845725616034
1597,3,6,58.762540300194146,10.33171302679066
1598,1,8,37.90113482242131,11.756833006890643
1599,2,6,58.76452206673513,27.77533835608314
1600,1,8,40.88272817170507,42.5688685138937
1601,1,6,46.01488280428594,93.49126091106532
1602,1,7,36.70737905944984,15.38242149944901
1603,2,6,51.29079047211115,3.08806040606588
1604,2,6,53.321100153425434,153.27882057923836
1605,1,6,49.98764408517346,5.7574287104619275
1606,2,7,48.866264389929505,11.631575653222168
1607,2,6,62.07760949757799,25.049553649040874
1608,4,6,52.12069761064373,11.33863741157672
1609,2,7,63.05002606631544,13.20992255682767
1610,1,7,42.62506108566895,9.977969770748324
1611,1,6,55.912120220911476,14.868655980245958
1612,1,7,55.78034276609336,9.930463974677686
1613,2,6,54.832470003017185,2.780055382702895
1614,4,6,46.493424707358955,8.61660842476972
1615,1,7,46.708231971513754,22.322237104698083
1616,2,6,48.45066061889775,7.792615360356542
1617,3,6,59.6047739112046,6.007339434088849
1618,2,7,49.955828191074964,19.971701079600432
1619,1,7,39.51886540268543,7.243021906544752
1620,3,7,41.50797433707581,25.152111368122203
1621,1,7,61.586874323884885,74.37297141740858
1622,2,7,54.29080954992307,6.187184093288907
1623,1,7,47.66505265064059,23.880729493000597
1624,3,7,46.1618857064771,10.640463604512803
1625,1,5,61.287842748845165,7.5145380355421905
1626,2,7,49.93822917032608,29.196468460956538
1627,1,6,59.63119583211718,6.726279860474421
1628,2,8,55.84604133376497,131.54818555143814
1629,2,6,58.87357663126046,6.903616735351895
1630,1,7,44.2504709011027,8.415769875602024
1631,2,6,46.91932362283889,2.2042958217867854
1632,3,6,52.93256995251237,9.500865146602225
1633,1,8,46.05650581697382,125.99737400390863
1634,1,7,39.745467914105696,21.036698122978127
1635,1,7,47.68242035455416,9.05697063862467
1636,1,8,43.168682383520824,16.92130948345012
1637,1,6,54.539937399093816,27.655428122551314
1638,2,6,53.556864649311,13.510355778002252
1639,2,7,56.16390910190568,175.32968024642355
1640,1,6,45.50913344250915,8.079517512873656
1641,1,6,41.67474996689051,7.834491096828124
1642,1,7,54.85413926697849,11.705547981755387
1643,1,6,49.49136874579404,104.96551424609042
1644,2,7,36.14173319629104,11.77315017738216
1645,1,7,44.84743204306962,17.55369116568908
1646,2,9,42.898383877742326,4.776984722928919
1647,1,6,58.17077390096696,17.25999478067131
1648,3,6,53.02478622609226,10.315046483036152
1649,4,6,54.930054757706316,7.001810877642774
1650,3,7,37.256400092951154,5.409159801266729
1651,1,7,41.67834370460231,13.511436546541916
1652,3,6,53.16960152338393,20.85977689420364
1653,3,6,53.009125235207435,3.974227028009106
1654,1,7,47.78492226711607,15.14649319691837
1655,2,5,48.8136939179729,11.958636382327155
1656,1,7,48.05934328658998,8.887601909653277
1657,2,8,42.682355952654746,6.019556882153362
1658,1,6,54.93713231427408,2.8354586033454385
1659,2,8,49.292770819643785,6.4088891945574655
1660,1,6,52.21394696172858,42.03079259059092
1661,2,6,60.69887713181445,9.991707124317204
1662,1,6,45.99272722307054,3.1053640035523706
1663,1,7,56.128575409865206,22.593100493393596
1664,2,8,39.58689675351216,198.43910083817397
1665,3,7,43.96056581332403,16.594015828743323
1666,1,6,54.5972754124836,17.6586389489181
1667,3,8,47.12822520615053,6.310212246351567
1668,1,7,44.78939594642498,13.408623548964371
1669,1,6,41.945064951665564,8.032087863113825
1670,1,6,51.990255543489845,24.011558870270477
1671,2,6,52.980937047866966,2.9301911495240853
1672,2,7,41.48778623461955,5.669361897386116
1673,3,7,38.79955982559493,6.888553284040456
1674,1,9,44.68762781086976,38.13035140324981
1675,3,6,59.926275229679135,17.011678084780634
1676,1,7,51.918040330185825,10.316926853277472
1677,1,6,55.36573696696351,18.504976616159105
1678,1,7,41.08135377857673,17.782044676893786
1679,1,7,39.59692733812332,31.242252905879287
1680,1,7,46.15094319309304,33.52767894511449
1681,1,6,59.17298659983875,58.1608865864537
1682,1,6,39.5497253962141,5.664650741877065
1683,1,7,55.107271249665956,31.551395750370396
1684,1,7,46.849514452661325,58.57223092611512
1685,1,7,33.78266226514464,7.034074421746146
1686,1,6,58.284162515627635,22.983631707040402
1687,1,7,56.844467563886916,10.914303583159786
1688,1,7,49.093633935882856,11.958599300315214
1689,1,7,60.21130929009547,6.450066455005324
1690,1,7,40.8617652149114,11.585817090347852
1691,1,6,49.46529644573353,6.452115809499184
1692,1,7,52.981974523214724,14.902935690181248
1693,1,7,37.0608024764096,11.657633486587837
1694,1,6,53.566241103183536,18.807206010556783
1695,1,8,51.23526235105111,69.65179559891855
1696,1,7,36.166366111145294,32.75776106856753
1697,1,6,63.1388308635745,31.968765937781242
1698,1,7,46.1009669167418,40.42099082097341
1699,3,6,50.963246002715906,15.508922538258261
1700,1,7,55.035248171179575,11.03196214394459
1701,2,6,46.40598040376707,6.746641898994226
1702,1,6,48.29915212198878,40.07655721359505
1703,1,6,65.24952911661146,7.602883887665476
1704,1,7,45.77208874021299,25.96551197392764
1705,2,7,45.35161719008438,7.873150714817245
1706,1,7,53.70567662996972,27.316716697392803
1707,1,8,53.07362901733989,8.556784279559395
1708,3,6,49.45028774878422,10.619592487129808
1709,1,7,47.79177655310746,24.269819467697843
1710,1,7,40.859983968795646,13.145066381557799
1711,1,7,38.95763369195675,12.957121294251696
1712,1,7,50.35933238949657,21.140489493179942
1713,1,7,43.36770008692722,11.377757315840507
1714,2,6,38.57637385308162,7.329083090083186
1715,1,8,34.036014635714864,49.93750974973552
1716,1,8,35.83691162195989,11.836238810772665
1717,3,8,58.1421483131175,13.025459024456335
1718,1,7,50.463849159269934,7.532174127449254
1719,1,6,54.969887540442144,41.6466257378021
1720,1,7,45.08264029410101,66.84596361642825
1721,1,7,49.18626828181032,11.978309267099931
1722,2,7,54.536346461293384,8.593177014554628
1723,2,7,56.658465023243075,15.023244651452893
1724,1,6,50.41025630875925,2.496506984127554
1725,1,7,46.580062752879755,13.056009427703433
1726,2,7,51.32763068992514,92.47709849295822
1727,2,7,41.47798872190955,9.795633348468161
1728,2,6,55.665261069900225,3.873895675849125
1729,1,8,40.49879957470118,15.065961001100895
1730,2,7,54.952833798392476,45.18159030570318
1731,1,7,49.62159892922734,16.12781710606367
1732,1,7,48.0556002861623,17.743398766427582
1733,1,7,46.3922642641358,67.33642005487268
1734,1,7,40.74588113593204,9.191132858513047
1735,1,7,53.60790858995853,23.42052283575147
1736,1,7,47.45760501191656,9.64797907026535
1737,1,6,49.83230565836739,10.84552814629407
1738,1,7,57.57347493286128,39.75112930948582
1739,2,7,37.83675032946609,5.26381350508577
1740,1,7,54.28582303764304,11.804462555314057
1741,2,6,40.85797458192896,33.011900824857875
1742,1,7,42.8739830854861,16.92051380843882
1743,1,6,40.514560169950464,9.400190790092678
1744,1,7,50.525370485438344,12.819997105490863
1745,1,7,48.431854940095214,7.718549787094269
1746,2,9,60.755588950392244,5.435886701182486
1747,1,8,50.11953793320882,60.612427830443536
1748,1,7,46.878068855635526,10.811589339724527
1749,1,6,45.53636251398851,13.36329210161941
1750,1,6,57.264518091948936,12.713022386454238
1751,1,6,51.58133453983397,10.004746413471384
1752,1,7,51.927918595912196,7.420620026745143
1753,2,7,45.929672164985924,7.975333008509623
1754,2,7,60.49516493330836,197.0514208138089
1755,1,6,49.762946133900826,21.375877308189917
1756,4,7,45.157906971249474,35.46985251305639
1757,1,7,45.21019808220847,16.33509296494838
1758,1,6,43.711045197714604,7.077181734360006
1759,1,7,48.256226395448884,54.74758348878514
1760,1,6,51.948598950123596,40.06384232130854
1761,1,9,40.262055353108366,33.668977860219556
1762,1,7,47.69000729688778,13.284851011725394
1763,2,6,45.77501559568242,6.362221706794263
1764,1,7,44.28007742419546,13.026215905712904
1765,3,6,59.36861662592927,23.042591359414054
1766,2,6,54.45387471043283,6.95940206565183
1767,1,7,42.75203864578617,10.619717310139663
1768,1,6,47.36750471039604,7.417085389157503
1769,1,7,45.374861603229434,25.07328473906753
1770,2,7,52.25545982342626,6.75251315793591
1771,2,6,57.47191694354535,2.779972252125825
1772,1,7,51.35875186871479,8.739451672567732
1773,1,7,45.32373966849888,30.97204736719748
1774,1,7,46.773497015792586,13.601387766287257
1775,2,6,51.970972254053784,7.407136436958275
1776,1,6,58.09915131146226,5.002044954663128
1777,3,7,47.650336276986934,15.518576945258808
1778,1,7,36.77435942864475,11.484726203466064
1779,2,7,49.83976243775299,8.280937607779126
1780,1,6,55.76351470066562,8.520330514032802
1781,1,7,44.53961416173106,21.685466301311177
1782,1,6,50.60438161861081,19.142484245008657
1783,2,7,49.10195611896415,13.483443774485952
1784,1,7,54.450254477589795,22.029310514694167
1785,1,7,57.97198078636307,14.141575962515045
1786,1,7,49.87425030339597,23.376156493118394
1787,1,7,49.951617673891285,4.61590642683878
1788,1,7,47.94082479318055,17.70429943816216
1789,2,6,45.90228148209215,4.863980325440222
1790,1,8,43.96810872752832,22.72524597429701
1791,1,7,44.542893742479436,44.96310465767738
1792,1,6,55.587789122720565,9.613944904337263
1793,1,6,50.325977346394424,94.25925116960637
1794,1,7,57.533192009282715,20.63205870734856
1795,1,7,56.63514763887739,16.57753320406709
1796,2,6,57.95335167428627,12.808670086494157
1797,1,7,45.25560287592603,14.081220928369374
1798,2,7,35.87348592473029,5.183974887085679
1799,1,7,59.12202254336925,13.85426233938773
1800,5,6,40.39635409166529,10.12233186259824
1801,1,6,39.024585602857755,9.139133971705284
1802,1,8,34.79015527250262,9.385717208085858
1803,1,6,59.097688349344594,11.046095372177241
1804,1,7,56.700727727397044,24.71444885772781
1805,1,7,46.683886462397226,10.14342375753083
1806,1,6,57.337391359750136,18.741793428847988
1807,1,6,44.62876271296423,10.21372620785774
1808,1,8,49.66707704213088,42.74822102305692
1809,1,7,46.61400579634824,12.663690607469244
1810,1,6,54.745101716073506,6.990703821603671
1811,2,7,54.256971762568504,4.784415970935336
1812,1,6,51.783801675258225,5.733849535847398
1813,1,6,53.17911948771498,31.52239174475363
1814,1,7,50.87805375603557,10.769980208189057
1815,1,7,51.43268941258257,11.820401201685387
1816,1,7,39.37282107137178,13.007229530204388
1817,1,7,50.101682394363905,78.9456095907859
1818,2,7,46.67538328994058,181.17035844030647
1819,1,8,43.32218473420208,14.068258934425122
1820,2,6,59.72968686947835,5.727376677990408
1821,2,7,42.86169705092984,7.827784499012283
1822,1,6,46.117969531885635,26.372559298055776
1823,1,6,45.14953978268247,12.870989010819768
1824,1,7,36.72614067228189,11.382322981117817
1825,1,7,56.32120174277721,91.36580660324249
1826,1,7,55.70642980688599,70.41503113628222
1827,1,8,46.765022980388295,56.56235260851845
1828,2,8,49.498898422963,135.31669169403793
1829,2,6,60.29161178112229,25.198217350517794
1830,1,6,49.46498451704649,14.064367830375357
1831,1,8,41.623135247118476,16.158975700231068
1832,1,6,41.18056756761245,4.877915717773635
1833,1,7,39.73693539280507,14.303819273983835
1834,2,7,42.42516825787253,8.707087857661222
1835,1,7,52.44243055540184,6.2066377799662
1836,1,7,45.56229603172756,7.915422006385365
1837,3,8,32.75654674189198,9.353769208409123
1838,1,7,47.14741111684535,12.713678821262416
1839,1,8,45.523502671139106,121.50807505458796
1840,2,7,54.574748415687154,3.3736013401803397
1841,1,7,52.7199452928321,150.2736907864754
1842,1,6,51.739846412668655,10.524443525951158
1843,1,6,60.75595784957838,6.305034010075482
1844,1,7,55.330665416864775,11.095055851791454
1845,1,7,52.317620443767574,6.820495340051184
1846,1,6,52.00173601835918,5.508469731121993
1847,1,7,62.8268407435821,113.78865589107137
1848,1,7,54.34916479674936,21.618082689697466
1849,1,8,40.54244455426618,39.30676718519732
1850,1,9,47.18622572658268,26.25992069315127
1851,2,6,57.0195397674549,3.4432109851481023
1852,1,6,45.035388862629134,12.12058083135031
1853,1,7,47.35196595832603,32.56234160757131
1854,1,7,48.46526089467431,105.95722906452676
1855,2,8,29.86053351403029,6.93320464283189
1856,1,10,42.83910779626775,23.07865085213418
1857,1,6,52.84419781314598,83.32788992526052
1858,2,7,42.053697705753045,206.54237863838046
1859,1,7,45.3549857582071,17.97184793885417
1860,4,5,52.15470062796317,52.943808500263344
1861,1,8,41.97262290174092,17.785301306220408
1862,1,7,40.33794546938656,15.704696137121516
1863,1,6,59.61112110072739,11.826609886544869
1864,1,7,43.19191811305007,13.077474497792895
1865,1,6,55.043361173219566,107.57236432653225
1866,1,5,61.049525670561245,6.740830765280844
1867,1,7,52.4180784387509,155.5521893823384
1868,2,6,52.62616349702757,4.44624110923547
1869,2,9,47.92061356538888,51.05136069890378
1870,1,7,36.45654490819161,17.77903546881412
1871,1,7,54.52563787403651,13.809347472683221
1872,1,7,55.306736852019405,7.196815682664231
1873,3,6,49.876632691034814,8.305529597474187
1874,1,7,51.25884590776123,7.16493509400241
1875,1,8,34.880730857204036,18.857677823525073
1876,4,6,46.219527714336756,8.674713402876968
1877,1,6,53.729170855516855,14.293609367671282
1878,3,7,48.731738026921654,10.567887632489203
1879,1,7,42.26878419301879,15.665871337379752
1880,1,6,52.14024986726609,9.08266002780544
1881,1,7,50.1115759979461,96.86330388811889
1882,1,7,45.079302747548226,43.52944573666473
1883,1,6,49.30508700742407,20.075839289378006
1884,1,7,60.9022366532029,32.36086603403582
1885,1,7,32.987462624367716,22.42114010036778
1886,2,7,33.941032213797115,3.2092284539891267
1887,2,6,52.12492138022159,8.592814826534207
1888,2,6,49.4127998121008,3.8275052180766256
1889,1,6,58.92312863775878,19.2215401535264
1890,1,6,61.711419182847116,6.520780201134944
1891,1,7,47.20748133244564,6.327210659708179
1892,1,6,57.99450338320915,25.599568842664098
1893,1,7,55.18690449355685,7.2151329908755635
1894,2,5,56.0690497349496,207.25400951978546
1895,1,8,56.14518357334271,42.11293395765487
1896,1,6,56.83956570071263,4.469684629585068
1897,1,6,46.982130217650955,6.826210800569722
1898,2,7,48.814269365245046,71.64161672024855
1899,1,7,46.59719135041459,10.134255670983485
1900,2,8,46.48942774646019,6.956613656179657
1901,1,7,45.929102095796225,5.146590557552754
1902,2,6,57.420600223697996,5.3552342414631795
1903,1,8,41.399963369608905,55.85100329855033
1904,1,6,47.89933713373398,18.969852012425395
1905,1,6,49.35996299763361,7.135995518702507
1906,1,9,50.33101555160988,28.978955887463385
1907,1,7,38.05441284062946,30.993269355647932
1908,1,6,58.09278513971746,41.37948697831865
1909,1,6,52.98847554402835,10.956542808691003
1910,1,6,50.385584018956706,10.890950916472526
1911,1,7,42.610943237425865,16.547942616774577
1912,1,7,50.39043706326829,65.51006245577976
1913,1,6,38.538556079217145,13.072813011612208
1914,1,7,43.35411654371885,8.43375527456259
1915,2,6,61.770585752473075,14.641218211438659
1916,2,8,63.28306152454131,4.623653568929154
1917,1,6,62.56737580219844,39.37370037289911
1918,1,7,53.349387521725724,8.484431509366978
1919,2,6,45.33294010610847,167.20310470708858
1920,1,6,49.721236267978476,3.194431537125536
1921,1,8,45.01996536996446,19.376647748166985
1922,1,7,46.73185440997016,8.087703224172158
1923,1,6,58.12456932620381,5.59243060163787
1924,2,7,64.77031667771297,13.612062805718967
1925,1,6,45.33087536514459,34.23722833706903
1926,1,6,45.738684120279366,8.586253191143495
1927,1,8,44.79822838119653,7.954786460158359
1928,1,6,55.968316787951814,11.689196219251443
1929,2,7,43.69306487392191,2.7878102922896044
1930,1,7,34.11285567927844,10.183679923968153
1931,1,7,55.512101590890246,14.592150190962082
1932,3,8,47.364369335991256,20.11779169268906
1933,1,6,40.558937923278975,10.63490520026469
1934,1,6,56.70363867263275,4.961410082081025
1935,1,7,62.446258197995405,35.914313120161424
1936,1,7,44.28908187861668,47.94495523420481
1937,1,6,61.86871998019828,26.177197785766047
1938,1,7,51.009611751754896,21.893867483202555
1939,1,7,38.55487633456696,7.008125908900196
1940,2,6,54.409688197334646,8.172403743542818
1941,1,6,54.51994909385327,17.697354997182543
1942,1,7,39.533792023712635,6.834369403282528
1943,2,7,53.06194981434989,4.59691097950393
1944,1,7,39.44812729729262,10.041481520805071
1945,1,7,45.08056139075844,40.35081742045809
1946,2,7,42.56866080324285,3.061853712017431
1947,2,5,54.353694223281224,1.3894368510246373
1948,1,7,52.780641743552195,14.096868648094954
